SMILES,dockscore
CCC[C@@H]1C(=O)NCCN1Cc1cc(OC)c(OCC)c(OC)c1,-19.61
Cc1nc([C@@H]2C[C@@H]3CCN(c4ncccn4)C[C@H]3O2)no1,-36.44
CS[C@@H]1CN(C(=O)c2cc(C)nc(C(F)(F)F)n2)C[C@H]1N(C)C,-23.49
Cc1csc(CNC(=O)N2CCN(C)[C@@H](c3nc(C)no3)C2)n1,-28.54
CC(C)(N)CNC(=O)C(=O)Nc1ccc(Br)c(C#N)c1,-25.21
CCc1noc([C@]2(O)CCN(Cc3cccc(C(=O)OC)c3)C2)n1,-35.96
CCN(C)C[C@@H](O)CN(CCCO)[C@H]1CCCc2ccccc21,-19.78
CCS(=O)(=O)N(C)CC(=O)N[C@H](CCOC)C(C)(C)C,-26.46
CCCCS(=O)(=O)Nc1ccc(-c2ccccn2)cc1,-34.69
C[S@@](=O)Cc1cccc(C(=O)N2CC[C@@H](C3CCCC3)C2)c1,-28.85
C[C@H](CCc1cccn1C)NC(=O)N1CCC(c2nccs2)CC1,-36.55
C[C@@H]1CCCN1S(=O)(=O)N1CCCN(Cc2nccn2C)CC1,-31.6
Cc1cnc(NC(=O)C2(CC(=O)O)CCC2)s1,-57.69
CCN(CCC#N)Cc1c(C2CC2)nc2sccn12,-33.47
C=CCn1c(C)nnc1S[C@H](C(=O)NCc1cccnc1)C(C)C,-36.0
CCN(C(=O)Cn1nc(C(C)=O)ccc1=O)[C@H](C)c1ccc(F)cc1,-42.06
COCCN(C)CCCNC(=O)c1nn(-c2ccccc2)cc1C,-19.69
Cn1cc(-c2ccc(F)c(C(=O)N[C@H](C(N)=O)C(C)(C)C)c2)cn1,-33.58
C[C@H](NCc1cc(F)ccc1O)c1ccc2c(c1)CCC(=O)N2,-19.69
CC[C@H](C)[C@H](CNC(=O)N1CCS(=O)(=O)[C@@H](C)[C@@H]1C)OC,-28.8
CC(=O)N[C@H](C)C1CCN(C(=O)NCC2(C)CCCC2)CC1,-31.21
Cc1nc[nH]c1CN1CCC[C@H](c2ccnn2CC(=O)O)C1,-60.28
C#Cc1cccc(NC(=O)N2CCC[C@@H](n3nc(C)cc3C)C2)c1,-30.02
O=C(CCc1ccc(O)nc1)N1CCN(c2ccc(F)cn2)CC1,-34.2
CCOC(=O)c1cnc(N=C(O)N2CC[C@@H](COC)C2)n1C,-32.28
COC(=O)[C@](C)(CNC(=O)c1ccc(O)nc1C)c1ccc(F)cc1,-32.95
C[C@H](C(=O)N1CCO[C@H](CN(C)C)C1)n1nnc(-c2ccccc2)n1,-24.47
C[C@H](C(=O)Nc1ccccc1OC(F)F)N(C)[C@@H]1COC[C@H]1O,-22.96
CCn1ccnc1/C=C/C(=O)N[C@H](C)c1ccc(OC(F)F)cc1,-47.71
C[C@@H]1CN(C(=O)C(=O)Nc2nc(C(F)(F)F)cs2)CCCO1,-35.06
O=C(C=C1CCCCC1)NC[C@H](O)c1ccc(Cl)cc1,-28.45
Cc1nn(CC(F)(F)F)cc1C(=O)NCc1ccc([C@H](C)O)cc1,-32.28
CC(C)c1csc(CNC(=O)N[C@@H](C)CC2CC2)n1,-35.67
CC(C)CCC[C@@H](C)NC(=O)C(=O)Nc1cncnc1,-27.26
C=CCN(CC=C)S(=O)(=O)c1ccc2c(c1)ncn2C,-43.41
O=C(/C=C/c1ccco1)NCCC(=O)NC[C@H]1CC12CCOCC2,-28.58
CC(C)n1ncnc1CNC(=O)c1cc(Br)cs1,-34.02
COC(=O)[C@@H]1CSCCN(C(=O)[C@H](C)Cc2cnn(C)c2)C1,-37.09
COc1cc(F)cc(CNC(=O)N2CC[C@](O)(c3c[nH]nn3)C2)c1,-52.35
CCOC(CC(=O)N1CC[C@H](Cc2cnn(C)c2)C1)OCC,-42.94
C[C@@H](Sc1ccc(Br)cc1)C(=O)N1CCC[C@H](O)C1,-30.44
CCOc1ccc([N+](=O)[O-])c(C(=O)N[C@H](C)CC(C)=O)c1,-40.67
COCCn1ccc(=NC(=O)c2cc3ccc(OC)cc3[nH]2)[nH]1,-39.74
CSCCCC(=O)NCC(=O)Nc1cccnc1,-36.89
CCn1cc(CNC(=O)N[C@H](C)CC(C)(C)c2ccccc2)cn1,-34.43
COC1([C@H](C)NC(=O)c2ncccc2CSC)CCOCC1,-25.6
Cc1nccc(CNC(=O)NCc2ccnc(OC(F)F)c2)n1,-33.94
CC1CCN(C(=O)N[C@H](C(=O)O)c2ccccc2F)CC1,-46.55
Cc1cccc(S(=O)(=O)N2CCC(N3CCCCC3=O)CC2)c1,-27.92
O=C(N[C@H]1CCCC12CCOCC2)c1ccc(CN2CCCC2)cc1,-24.27
COC(=O)NCCCC(=O)N[C@H](CCO)c1ccco1,-29.89
CN(CCn1cccn1)C(=O)[C@H]1C[C@H]1c1ccc(Br)cc1,-28.38
Cc1sc(S(=O)(=O)N2C[C@H](C)C[C@H](CO)C2)cc1[N+](=O)[O-],-34.9
Cc1nnc(CCNc2nc(C)nc3c2cnn3C)s1,-42.88
CC(=O)N1Cc2ccccc2C[C@@H]1C(=O)N[C@H](C)c1cnn(C)c1C,-24.01
CCOC(=O)N1CCC(NC(=O)NC(C)C)CC1,-31.72
CCC[C@H](C)[C@@H](CO)NC(=O)Nc1cnn([C@@H](C)C2CC2)c1,-33.22
CCO[C@@H]1C[C@H](NC(=O)N2C[C@H](C)CC[C@@H]2C)[C@H]1OC,-30.53
O=[N+]([O-])c1ccccc1CN[C@H](CO)c1ccc(C(F)(F)F)cc1,-33.53
Cn1cncc1C(=O)NCC1(c2c(F)cccc2F)CCC1,-36.96
CS(=O)(=O)C1(CNS(=O)(=O)N2CCCC2)CCC1,-32.08
CCO[C@H]1COCC[C@@H]1NCc1ccc(OC)cc1,-11.9
COC[C@H](O)CCNC(=O)c1cnn(C(C)C)c1-c1ccccc1,-39.52
CCC[C@H](NC(=O)N1CCC[C@H](S(N)(=O)=O)C1)c1ccccc1,-38.08
COCCN(C(=O)C(=O)N[C@@H]1C[C@H](OC)C1(C)C)[C@@H]1CCOC1,-44.52
C[C@H](CN1CCN(C)CC1)NC(=O)N1CC[C@H](C)C2(CCC2)C1,-23.47
O=C(NC1CCOCC1)C(=O)N1CCC[C@H]1/C=C\c1ccccc1,-25.61
CNCCC1CCN(C(=O)NCC(C)(C)C)CC1,-26.66
Cc1noc([C@H]2CCCN(S(=O)(=O)c3ccc(Cl)s3)C2)n1,-34.62
CN(CC1CCOCC1)C(=O)[C@@H]1C[C@@H]1c1cccc(Cl)c1,-25.82
CN(CCOCC1CC1)C(=O)N[C@H]1COc2ccccc21,-34.65
CCC[C@@]1(CO)CCN(C(=O)NC[C@H]2CCCCC2(F)F)C1,-27.28
C[C@H]1CCCCN1C(=O)c1cccc2ccc(O)nc21,-26.95
COC(=O)CCCc1nnc(NC(=O)N[C@@H]2CCC[C@H]2O)s1,-32.18
CCCNC(=O)N1CCO[C@H](c2cccc(C#N)c2)C1,-31.88
CCO[C@@H]1COC[C@H]1NC(=O)[C@H]1CC12CCCC2,-19.21
CC(C)c1n[nH]c(CN2CCC[C@H]2C(F)(F)F)n1,-36.97
C[C@H](NC1CCN([C@H]2CCC[C@@H](C)C2)CC1)[C@@H]1CCOC1,-3.72
COCCN(Cc1ccccc1)C(=O)c1ccc([N+](=O)[O-])cc1OC,-34.51
O=C1O[C@@H](CN2CCO[C@@H](c3ccc(F)cc3F)C2)CC12CC2,-31.8
CCOCCN1CCN(C(=O)CCn2cccn2)C[C@@H]1CC,-20.58
C[C@@H](NC(=O)NC[C@H](CO)C1CC1)c1ccnc(O)c1,-26.89
COc1ccc(OC)c(CN(CCO)C2CC2)c1,-22.15
CNC(=O)c1ccc(CS[C@@H](C)c2nc(C3CC3)no2)cc1,-42.88
C[C@H](CN1CCC[C@@H](C)C1)NC(=O)c1ccccc1N1CCOCC1,-15.87
Cc1c2ccccc2n(C)c1CNC(=O)COCc1ccccc1,-36.47
O=C(N[C@@H]1CC(=O)N(C2CC2)C1)N[C@@H]1COc2cc(F)cc(F)c21,-32.89
O=C(Nc1cncnc1)N[C@@H]1CCCC[C@H]1CO,-31.81
COc1ccccc1[C@H]1CN(C(=O)COCc2nc(C)no2)CCN1,-34.04
CN(C)CCN1CCN(C(=O)[C@H]2CCCN2Cc2ccccn2)CC1,-32.41
COC(=O)C1(C)CN(C(=O)c2ccc(C(F)(F)F)c(F)c2C)C1,-31.26
CCC(CC)(CNC(=O)N1CCC[C@H](N2CCCC2=O)CC1)OC,-26.73
CO[C@@H](C)c1nc(-c2ccc3c(c2)OCCO3)no1,-31.31
CCOC(=O)[C@](C)(O)CN1CCN(C[C@H](C)O)[C@@H](C)C1,-28.39
COc1ccc(C(=O)N2CC[C@H](C)C2)cc1Cl,-25.78
CC(=O)NC[C@@H]1CN(C(=O)NC[C@@H]2CCCS2)CCO1,-25.6
CCCNC(=O)c1ccc(NS(=O)(=O)c2ccc(C)nc2)cc1,-54.34
CC[C@@H]1CCCCN1Cc1nnc(C2CC2)n1C1CC1,-27.18
CCOCCO[C@H](C)C(=O)Nc1ccc(F)nc1F,-27.56
CC(C)(C#N)CCCN1CCN([C@H](C#N)c2ccccc2)CC1,-29.59
O=C(CCc1cc(F)ccc1F)N[C@H]1CCCC[C@@H]1CO,-29.07
Cc1cc2c[nH]nc2c(C(=O)NCCc2cscn2)c1,-29.57
O=C(NCC[S@@](=O)Cc1ccccc1)N1CCC[C@@H]1c1ccc[nH]1,-26.23
COc1ccc(CN(C)Cc2nnc(-c3ccco3)o2)c(OC)c1,-39.77
CN(C)c1ccc(NC(=O)N2CCO[C@@H](C#N)C2)nc1,-32.13
CC(C)CNC(=O)[C@H](C)[S@@](=O)Cc1cccc2ccccc21,-35.29
CN(C)[C@@H]1CC[C@@H](NC(=O)c2ccc([N+](=O)[O-])cc2F)C1,-27.88
COCc1ccc(CNC(=O)CN2CC[S@](=O)C[C@@H](C)C2)cc1,-29.94
COc1cccc(-c2nsc(NC(=O)CC(C)(C)OC)n2)c1,-36.0
CCC1(C)CCN(c2cc(N3CCC[C@@H]3CO)ncn2)CC1,-25.06
CCn1nc(C)c(CNCCN2CCc3ccccc3C2)n1,-29.19
CCO[C@@H]1C[C@H](N(C)C(=O)CCCC2CCOCC2)C12CCC2,-26.88
C=CCN1CC[C@H](Oc2ccc3c(CCC)cc(=O)oc3c2)C1=O,-41.34
CC1(C)C(=O)NCCN1C(=O)CCc1cccc2c1OCO2,-30.76
C[C@@H]1C[C@@H]1c1ccc(/C=C\C(=O)N(C)[C@@H]2CCN(C)[C@H](C)C2)o1,-26.12
COCc1ccc(S(=O)(=O)N2CCC[C@@H](NC(C)=O)C2)cc1,-34.29
CSCC[C@@H](CO)NC(=O)NCC[C@H]1CCCN1,-7.16
CC[C@H](C)[C@@H](NC(=O)N1CCCC1)C(=O)N(C)Cc1ncc[nH]1,-17.07
CC(C)c1nc(N2CC[C@H]3NCC[C@H]3C2)cc(C(C)(C)C)n1,-13.53
COc1ccccc1CC(=O)N1C[C@@H](N2CCOCC2)C[C@@H]1C,-27.65
Clc1ccc(CN2CCC[C@@]3(CCSC3)C2)nc1,-28.98
CC(C)COc1cccc(OCC(=O)N[C@H]2CC[C@@H](C(=O)O)C2)c1,-56.41
CC1(C)OCC(CO)(NCC(=O)N2CCCc3ccccc32)CO1,-26.57
Cc1cccc2c1ncnc2N1CCC[C@@H](N(C)C)C1,-19.63
CCCc1nnc(NC(=O)N(CCOC)CCc2ccccc2)s1,-40.0
CCC(CC)(CNCc1cccc(O)c1)C(=O)O,-51.96
Cn1ccnc(NCCN2CCSCC2)c1=O,-35.74
CCOc1ccc(C(=O)N2CCC(OC)(C(F)(F)F)CC2)cc1,-31.82
O=C1c2ccccc2C[C@@H]1Sc1nnc(-c2ccccn2)o1,-36.43
CSC[C@@H]1CCCN1C(=O)c1ccc(Cl)c([N+](=O)[O-])c1,-32.33
COC(=O)CC1(CN2CCOC[C@@H]2C2CC2)CC1,-23.27
CN(Cc1cccc(C#N)c1)C(=O)C(=O)Nc1ccsc1,-28.16
FC(F)Oc1cccc(CNCc2cnc3n2CCCC3)c1,-33.71
CCO[C@H](CCN(C)C)CNC(=O)[C@H]1CCC[C@H](O)C1,-24.91
CCN(C)C(=O)c1cccc(OC(=O)[C@H]2CCO[C@@H]2C(C)C)c1,-41.07
O=C(N[C@@H](CO)c1ccsc1)C1(c2cccc(F)c2)CCC1,-25.11
CCN(C)c1ccc(CN[C@H](C)CN2CCOCC2)cn1,-34.64
CN(C)CCN(C[C@@H]1CCCO1)C(=O)CC[C@@H]1CCOC1,-24.53
CC[C@H](C)[C@H](CNC(=O)Cc1nc(-c2cccs2)oc1C)OC,-21.86
COc1cc(NC(=O)C2=C(C)CCC2)ccc1NC(N)=O,-35.97
CCc1[nH]nc(NS(=O)(=O)c2ccc(C#N)cc2OC)c1C,-61.8
C[C@@H]1CCCN(C(=O)C(=O)Nc2cccc(-c3cn(C)nn3)c2)[C@H]1C,-36.96
CCOC1CC(N(C)Cc2ccc(Cl)cn2)C1,-24.01
C[C@@H](O)C(=O)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1O,-45.93
C[C@H](NC(N)=O)C(=O)NCCc1ccc(F)cc1Cl,-39.47
CNC(=O)[C@@H]1CCN(C(=O)N[C@@H](COC)c2ccccc2)C1,-32.45
CCC1(c2ccccc2)CN(C(=O)/C=C/C2CC2)C1,-24.76
Cc1ccc([C@@H](O)CNC(=O)[C@H]2CCCCN2C(C)C)o1,-19.91
Cc1c(CNC(=O)[C@@H](C)C#N)oc2ccc(F)cc12,-33.17
COC(=O)Cc1nc(NC(=O)c2ccn(C3CCCCC3)n2)n[nH]1,-50.1
CC(C)N(Cc1ccc(N(C)C)cc1)C(=O)C1(NC(N)=O)CC1,-38.81
CCN(CCn1c(C)csc1=O)c1ccccc1OC,-37.58
CO[C@@H]1CCN2C(=O)N(Cc3cscc3C)C(=O)[C@@H]2C1,-30.92
C[C@H](NC(=O)Cc1cc2ccccc2s1)C1CC1,-31.37
C/N=C(/NCc1scnc1C)N1CC[C@H](N2CCOCC2)C1,-18.32
CCC[C@@H](C)CC(=O)N1CCN([C@@H]2CCNC2)CC1,-6.18
C[C@@H]1[C@H](C)SCCN1C(=O)C(=O)N(C)Cc1cccc(N(C)C)c1,-29.86
Cc1cccc2c1OC[C@@H](NCc1cnc(C(C)(C)C)nc1)C2,-10.08
C=CCC1(CN[C@@H](C)c2ccc(-n3cnnn3)cc2)CCCC1,-27.09
CCCN(CCCN(C)C)C(=O)CNc1cc(Cl)ccc1OC,-21.25
Cc1cc(N2CCN([C@@H](C)c3nccs3)CC2)nc(C)n1,-28.2
C[C@@H](CCNC(=O)[C@H]1COC(=O)N1)N(C)Cc1ccccc1,-23.55
CN(C(=O)Nc1ccccc1O[C@H]1CC(=O)N1)C1CCCCC1,-32.17
CS[C@H](C)CNS(=O)(=O)c1cc(Cl)ccc1F,-47.21
C[C@@H]1CCC[C@H](C)[C@H]1NC(=O)c1cccc(-n2cccn2)c1,-31.19
C[C@@H](NC(=O)[C@@H]1CC[C@H](C(F)(F)F)NC1=O)C(F)(F)F,-30.36
CCc1nc(C)c(C(=O)N2CCCC[C@H]2c2ncon2)s1,-32.82
NC(=O)COc1cccc(NC(=O)CCCc2ccc(Cl)cc2)c1,-37.76
CNC[C@H](C)CNC(=O)N1CCc2c(cccc2N2CCOC2=O)C1,-17.61
CCOC(=O)N(C)C1CCN(C(=O)[C@H]2CC[C@H](C(N)=O)O2)CC1,-40.23
CC(C)CN1CCc2c(ncn2-c2ccccc2)C1,-14.98
Cc1ccn(C)c(=O)c1NS(=O)(=O)c1cccc([N+](=O)[O-])c1C,-35.04
C[C@@H]1C[C@H](C)N1S(=O)(=O)c1ccccc1[N+](=O)[O-],-35.83
CC[C@@H]1CCC[C@H]1NC(=O)CCc1c(C)nc(SC)nc1C,-29.38
CCCN(CC(F)F)C(=O)N[C@@H]1CC[C@@H](C)[C@H](C)C1,-30.71
CCCN1C[C@@H](C(=O)NCCc2cccc(C#N)c2)CC1=O,-30.49
CS(=O)(=O)N1CC[C@H](NC(=O)N2CCC[C@@H]([C@H]3CCNC3)C2)C1,-29.42
O=C(NC[C@H](CO)c1cccnc1)[C@@H]1C[C@@H]1c1ccc2ccccc2c1,-33.03
CC[C@@H]1CCCN(c2nnc(COc3ccccc3F)n2C)C1,-36.03
NC(=O)c1ccc(-c2nc(-c3ccncn3)no2)s1,-37.63
C[C@H](NC(=O)CC(C)(C)C)c1nc(CCC(F)(F)F)no1,-28.16
COC[C@@H]1CCCCN1C(=O)[C@@H]1Cc2ccccc21,-26.07
Cc1cccnc1C(=O)N[C@@H]1CCN(C)[C@H]1c1ccc(Cl)c(F)c1,-32.02
O=S1(=O)CCC2(CCN(Cc3ccc(CO)o3)CC2)CC1,-29.72
CCCN(CCC)C(=O)c1oc(-c2cnn(C)c2)nc1C,-26.35
CO[C@H]1CCC[C@@H]1CNC(=O)c1c(Cl)c2ccccc2n1C,-29.53
C[C@H]1Cc2cc(S(=O)(=O)N(C)c3nncs3)ccc2O1,-35.91
CCN(CC(=O)N[C@@H](C(=O)OC)C(C)C)Cc1ccc(Cl)s1,-37.72
CC[C@@H](CN=c1ncnc2[nH][nH]cc1-2)NC(=O)OC(C)(C)C,-30.45
CC1(C)CCC[C@H](C(=O)Nc2cccc(OCC(N)=O)c2)C1,-27.95
O=C(NCCCN1CCOCC1)[C@H]1CCCN1C1CCOCC1,-22.76
CC(C)n1cc(C(=O)NCc2coc(-c3cccs3)n2)cn1,-42.32
C[C@@H]1OCC[C@@]12CN(C(=O)C1CCc3ccccc3CC1)CCO2,-27.87
CO[C@H](C)CS(=O)(=O)N1C[C@H](N(C)C)Cc2ccccc21,-24.09
CCOc1ccc(OCCCC(=O)N[C@@H](CC)C(F)F)cc1,-30.01
Cn1cc(-c2cc(CN3CC[C@@H](c4cnn(C)c4)C3)on2)cn1,-25.51
NC(=O)CN1CCN(Cc2nnc(-c3ccccc3)o2)CC1,-30.61
NC(=O)[C@@H]1CCC[C@H](C(=O)N2CCC(c3cc[nH]n3)CC2)C1,-37.01
Cc1ccccc1-c1nc(CN[C@H](c2nc[nH]n2)c2ccccc2)no1,-37.9
CC(C)C[C@@H](CO)Nc1ncc(Br)c(OC(C)(C)C)n1,-33.78
COc1cc([C@@H](C)NC(=O)c2cc(Cl)cc(F)c2N)ccn1,-31.79
C[C@H](CNC(=O)N1C[C@H](C)C[C@@H](CO)C1)N1CCc2ccccc21,-23.22
CO[C@@H]1CCN([C@@H](C)C(=O)Nc2cccc(Cl)c2Cl)C1,-29.69
O=C(CCOC1CCOCC1)N[C@@H]1CCCC[C@@H]1c1ccccc1,-30.67
CC(=O)N1C[C@@H](O)C[C@@H]1c1nc(CC2CCC2)no1,-37.52
COc1ccc([C@@H](C)NC(=O)c2ccc(F)cc2)cc1F,-30.3
CO[C@@H](C)CCNC(=O)N[C@@H]1CCSc2c(F)cccc21,-23.63
CN(CCNS(=O)(=O)c1ccc2c(c1)CC(=O)N2C)C1CC1,-30.81
CN(C)C(=O)[C@H]1CCCN1C(=O)c1ncncc1Cl,-30.52
CCOC(=O)[C@@H]1CCCN1CCC(=O)NC(C)C,-24.66
Cc1ccc(Cc2nc(C(=O)NCCCCCO)cs2)cc1,-35.82
C[C@@H](C(=O)O)N(C(=O)C(=O)c1ccc(Br)cc1)C1CC1,-67.15
O=C(/C=C/c1ccccc1)N1CC[C@@H](Cc2ccncc2)C1,-28.81
CC[C@]1(O)CCN([C@H](C)C(=O)Nc2nc3ccc(F)cc3s2)C1,-29.41
CN1CCCC12CCN(c1nnc(-c3ccon3)s1)CC2,-30.73
CSCCc1ccc(NC(=O)N2C[C@H](CO)OC(C)(C)C2)cc1,-34.19
c1ccc2c(c1)OC[C@@H](CN=c1cc[nH]c3cccnc31)O2,-32.82
CCOC(=O)Nc1ccc(NC(=O)N(C)CC(C)(C)CO)cc1C#N,-42.6
c1ccc2c(c1)cccc2CNCC12CC(C1)CO2,-16.28
O=C(c1cccc(OC[C@H]2CCCO2)c1)N1CCO[C@@H](CF)C1,-39.83
O=C(COc1ccc([N+](=O)[O-])cc1)N1CC[C@@H](CO)[C@H](O)C1,-38.3
CC(C)C[C@@H]1CCN(C(=O)C(=O)NCC[C@H](C)N2CCCCC2)C1,-22.36
CC[C@@H]1NCC[C@@H]1C(=O)Nc1ccc(N2C[C@@H](C)O[C@H](C)C2)c(F)c1,-18.46
CCOc1cc(N[C@H](C)c2ccc3c(c2)CCC(=O)N3)ncn1,-40.2
C[C@@H]1CN(C(=O)C(=O)N2CCC23CCC3)C[C@@H](C)N1,-44.51
CCC[C@H]1CCCC[C@@H]1CNC(=O)C(=O)N(C)Cc1nccs1,-26.36
C[C@H](CN1CCCCC1)NC(=O)N1CCC[C@H]2CCC[C@@H]21,-15.31
CN(CC[C@H]1CCCCN1C)C(=O)C(=O)N(C)Cc1ccco1,-25.92
COCCN(Cc1cccnc1)C(=O)c1ncn(-c2ccccc2)n1,-37.58
C#C[C@H](CCC)NC(=O)[C@@H](NC(=O)c1ccccn1)C(C)C,-24.12
C[C@H](O)c1cc(NC(=O)[C@@H]2C[C@H]3CC[C@@H]2O3)ccc1F,-30.3
C[C@@H]1CCCC[C@H]1NCCCN1CCCC[C@H]1C,-6.87
C[C@H]1CCC[C@@](NCc2cc(C#N)n(C)c2)(C(=O)O)C1,-47.61
CN(CCc1ccccc1)C(=O)NC[C@@H]1N(C)CCCC1(C)C,-21.2
COC(=O)CCCNC(=O)c1cc(Cl)ccc1Cl,-38.39
O=C(c1ccnnc1)N1CC[C@@H](c2ccccc2)[C@@H](CO)C1,-36.98
CC[C@@](C)(NC(=O)Cc1csc(-c2ccc(C)cc2)n1)C(=O)O,-57.96
COC1CC(SCC(=O)Nc2ccccc2)C1,-34.91
CC[C@@]1(C)Oc2ccc(NC(=O)[C@@H]3CCn4cncc4C3)cc2O1,-32.97
O=C1CN(CCCNCc2ccc3occc3c2)CCN1,-28.04
COc1ccc(C)cc1NC(=O)NCCn1cnc(C#N)n1,-33.67
O=C(C[C@H]1C=CCCC1)NCCOC1CCCCC1,-30.19
COCCCNC(=O)c1nn(-c2ccc(F)cc2F)c2c1CCC2,-23.11
Cc1ccc(NC(=O)[C@H]2CCCN[C@H]2C)cc1F,-16.58
C[C@]1(C(N)=O)CCN(C(=O)c2ccc(-c3ccc(F)cc3)s2)C1,-33.99
O=C(Nc1ccc(NC(=O)[C@H]2CC(F)(F)CN2)cc1)c1ccco1,-34.92
CCNC(=O)NCCn1cc(Br)ccc1=O,-33.91
CCC[C@]1(C)C(=O)NCCN1CC(=O)N1CCCC[C@@H]1C,-30.85
CCOC(=O)[C@@H]1CCCN(C(=O)[C@H](C)N(C)CCC2CC2)C1,-19.77
CO[C@]1(C(=O)Nc2cc(Br)nn2C)CCOC1,-27.12
COC(=O)Cc1occ(C)c1C(=O)N[C@@H](C)CC(C)(C)OC,-24.56
CC(C)[C@H]1OCC[C@@H]1CNCC1(O)CCS(=O)(=O)CC1,-17.44
COCCN(C(=O)[C@H](C)SC)[C@@H]1CCC[C@@H]1C,-31.1
C[C@H](NC(=O)CCCC#N)c1nc(C(F)(F)F)cs1,-28.74
Cc1cc(C)cc([C@H](NC(=O)[C@H]2CC23CCOCC3)C(=O)O)c1,-30.22
C[C@@H]1c2c(Cl)cc(Cl)cc2CCN1C(=O)N[C@@H]1CCNC1,-21.47
COC(=O)[C@@H](C[S@@](=O)Cc1ccc(F)cc1Cl)NC(C)=O,-24.65
O=C(O)[C@@H]1[C@H]2CCC[C@H]2CN1CCOc1ccccc1C(F)(F)F,-48.65
CC(C)[C@H](C#N)NS(=O)(=O)c1cc(Br)cc(C#N)c1,-30.71
Cc1ccnc(C(=O)Nc2cccc(C(=O)OC(C)(C)C)c2)n1,-35.0
Cc1cnn(C)c1S(=O)(=O)N1CC[C@H]2NCC[C@H]2C1,-23.45
Cc1ccc(C)c(S(=O)(=O)N[C@@H](C)CCCCN)c1,-20.89
CCCCOc1cc(OC)ccc1C(=O)N1CCN(C(=O)NC)CC1,-32.22
COc1ccc2nc(CN3CCC[C@H](CNC(C)=O)C3)sc2c1,-17.71
COC[C@@H](C)S(=O)(=O)NC[C@@H](O)c1ccsc1,-29.29
CC(C)c1ccc(C(=O)N[C@@H]2CCO[C@H](c3cccnc3)C2)nc1,-33.72
CCOc1ccccc1CN(C)C(=O)[C@@H]1CC(=O)N(CC)C1,-33.16
O=C1CN(Cc2cccc(NS(=O)(=O)c3cccnc3)c2)CCN1,-56.42
C[C@H]1CCc2nc(NC(=O)N3CC[C@@H](O)C3)sc2C1,-31.69
C[C@H](CNC(=O)N(C)C1Cc2ccccc2C1)S(C)(=O)=O,-27.05
CC[C@@H]1CN(c2ncc(Cl)cc2[N+](=O)[O-])C[C@]2(CCCOC2)O1,-25.79
Cc1csc2c1CN(C(=O)c1cn(C)c(=O)nc1O)CC2,-33.87
CC[C@H](NC(=O)N(C)CCCNC(=O)C1CCC1)C(C)C,-33.12
CCCNC(=O)CNC(=O)/C=C/c1cccc(Br)c1,-23.17
C[C@@H]1CCNC(=O)[C@@H]1NCCOc1ccc(OC(F)(F)F)cc1,-17.44
CO[C@@H]1CCN(C(=O)CN(C)S(C)(=O)=O)C1,-44.53
CC1(C)CN(C(=O)c2ccccc2F)[C@H]1c1ccncc1,-26.36
CCCNC(=O)Nc1ccc(C(=O)NCC(C)C)cc1C,-34.92
CC[C@H]1[C@@H](C)CCN1C(=O)NC1CCN(CCCOC)CC1,-19.71
Cc1ccccc1NC(=O)CN1CCC(NC(C)C)CC1,-19.92
O=C(CNC(=O)NCc1ncccc1F)N1CCCc2ccccc21,-47.25
Cc1ccc(SCCN2CC[C@@H](CN(C)C)C2)cc1C,-23.67
COC(=O)c1cccnc1CN(Cc1ccccc1)[C@H](CO)C(C)C,-17.94
CSCC[C@@H](CO)NC(=O)CN(CCc1ccccc1)C(C)=O,-24.92
CCC1(C(=O)Nc2cccc(S(=O)(=O)N(C)C)c2)CC1,-40.71
Cc1cc(NC(=O)Cn2cnc([N+](=O)[O-])n2)cc(C)c1O,-32.66
CCC[C@H](C(=O)Nc1ccn(CC(=O)N(C)C)n1)C(C)C,-26.67
Cn1nccc1/C=C\C(=O)N[C@H]1CCCN(C2CCCCC2)C1=O,-33.85
CC[C@@]1(c2cnn(C)c2)NC(=O)N(CCc2ccc(C)cc2)C1=O,-38.03
CCc1noc(-c2cnc3onc(C(C)(C)C)c3c2)n1,-31.32
CC(C)(C)OCC(=O)N1CCNC(=O)C[C@@H]1c1ccccc1,-30.71
O=C(N[C@@H]1CNC(=O)C1)[C@H]1CC(=O)N(c2ccccc2Cl)C1,-31.01
CCOCc1nnc(N2CCO[C@H](COc3ccccc3)C2)n1C,-31.12
O=C(CN1CCC(C(F)(F)F)CC1)NCC1CC1,-29.32
COC(=O)CN(CCc1ccccc1)C(=O)[C@H]1CCOC1,-30.28
O=C(NCC1(O)CCCC1)c1cc2c(s1)CCCCCC2,-35.34
COc1cc(CN(C)C(=O)C2=CCC(C)(C)CC2)ccc1O,-31.94
CN(C)S(=O)(=O)NCCNC(=O)c1ncccc1C(F)(F)F,-35.78
Cc1nnc(SC[C@H](C)O)n1[C@@H]1CCC[C@H](C)C1,-30.39
Cc1cc2n[nH]cc2cc1NC(=O)C(=O)NC[C@H](O)COCC(C)C,-33.01
CC1(CCS(=O)(=O)N[C@@H]2CC(=O)N(C3CCCCC3)C2)CC1,-36.88
COc1ccc([C@@H](CO)CNC(=O)N[C@@H](C)c2nc(C)cs2)cc1,-33.78
CCCc1cc(C(=O)N[C@@H](C)CCN2CCOCC2)no1,-32.33
