SMILES,dockscore
CC[C@@H]1CN(C(=O)NC[C@H]2C[C@@H]2c2ccccc2)CCO1,-35.37
Cc1cc(N[C@@H](C)C(=O)Nc2cccc([N+](=O)[O-])c2C)nn1C,-37.8
C[C@H](NC(=O)C1CCSCC1)c1ccc(-n2cncn2)cc1,-26.07
C[C@H](NC(=O)Nc1ccnnc1)[C@@H]1COc2ccccc21,-35.05
CC(C)c1ccc(NC(=O)CN2CC(=O)N(C3CC3)C2)cc1,-23.34
Cc1nc([C@H]2CCCN2C(=O)C(=O)NCC2CCC(C)(C)CC2)cs1,-19.02
C[C@H](NC(=O)c1cc2c(n1C)n(C)c(=O)n(C)c2=O)c1ncnn1C,-27.16
CO[C@@H](CCNC(=O)Nc1nc2c(s1)C[C@@H](C)CC2)C(F)(F)F,-28.62
C[C@@H](NS(=O)(=O)C1CCC(C)CC1)[C@H]1CCCOC1,-15.68
C[C@@H]1CN(C(=O)Cc2ccc(F)c(F)c2)C[C@@H](C)S1,-30.02
NC(=O)N1CC[C@@H](CNC(=O)c2cccc([C@H]3CCCOC3)c2)C1,-29.55
O=C(O)[C@]1(C(=O)N2CCC3(CCC3)C2)CC=CCC1,-3.99
CCc1cnccc1CNC(=O)N[C@@H]1CCN2CCC[C@H]2C1,-38.76
CCN(CC)[C@@H](C)CNC(=O)NCCc1cccc(OC)c1OC,-18.15
CCc1cc(C(=O)Nc2ccn(CCC(F)(F)F)n2)cc(O)n1,-33.65
c1nc(CNCc2ccc3c(c2)OCCO3)sc1C1OCCO1,-42.07
CCO[C@@]1(C(=O)N[C@H](C)c2ccccn2)CCOC1,-29.06
CNS(=O)(=O)NCC(=O)NCC1(c2ccccc2)CC1,-26.85
Cc1nn(-c2ccccc2)cc1NC(=O)NCCN1CCOCC1,-28.04
COc1cccc([C@@H](OC)C(=O)Nc2cccnc2N2CCCC2)c1,-28.41
CC(=O)Nc1cc(NC(=O)[C@H](C)Oc2ccc(F)c(F)c2)ccc1F,-33.58
Cn1ncc(C(=O)NCCSCC(F)(F)F)c1-c1ccccc1,-3.55
C[C@H](C1CCC1)N(C)C(=O)c1ccc(-n2cncn2)c([N+](=O)[O-])c1,-31.88
CC(C)n1[nH]cnc1=NCc1ccc(Cl)cc1Br,-25.52
C[C@@H](CC(=O)N[C@@H]1CCC(=O)N(C)C1)C1CCNCC1,-23.17
CN(C)C(=O)C[C@@]1(O)CCCN(C(=O)N[C@H]2CCCS(=O)(=O)C2)C1,-13.99
Cc1nc(CC(C)C)oc1C(=O)N(C)CC1(O)CCCCCC1,-18.21
COc1cc(F)cc(C[C@@H](C)NC(=O)c2c(C3CC3)cnn2C)c1,-30.95
CC[C@@H](C)NC(=O)CSCc1ccn(-c2ccc(F)cc2)n1,-31.87
CC(C)N1C[C@@H](C)[C@H](NC(=O)[C@H](C)CC(=O)c2ccccc2F)C1,-33.11
C[C@H]1CCCN(C(=O)Nc2cccc3c2NC(=O)CO3)C1,-26.06
O=C(NC1CN(Cc2c(Cl)ccc3cccnc32)C1)C1CC1,-29.67
C[C@@H]1CN(C)C[C@H](C(=O)NS(=O)(=O)N2CCc3sccc3C2)O1,7.08
O=C(c1ccc2c(c1)nc(O)n2C1CC1)N1C[C@H](C2CC2)[C@@H]1C1CC1,-34.24
C/C=C\C[C@H](NC(=O)c1ccoc1C(C)C)C(=O)OCC,-26.25
CCN(Cc1ccccc1)S(=O)(=O)NCc1ccc(CC#N)cc1,-25.42
COc1c(C)ccc(N[C@@H]2CCCc3ccc(O)cc32)c1C,-32.97
Cn1nnc2c1CC[C@@H](N[C@@H]1CCCc3ccccc31)C2,-30.97
CO[C@]1(C)C[C@H](N(C)C(=O)c2ccc(C#N)s2)C1(C)C,-20.78
CCOC(=O)C[C@@H](C)CNC(=O)N(C)C[C@@H]1CCn2ccnc2C1,-24.81
Cc1ccc(F)c(C(=O)N(C)CC(F)F)c1Br,-24.65
Cc1nsc(N2CCCN(C(=O)NC[C@H]3CC[C@H](C)O3)CC2)n1,-30.57
COCCN(C(=O)CCOC(C)C)[C@H]1CCC[C@@H]1C,-23.53
C=CCCCCNC(=O)[C@@H]1C[C@@H]2CCCCN2C1,-45.9
CC[C@@H](CC(F)(F)F)NC(=O)N1CCC(CN2CCCC2)CC1,-30.81
CC[C@@H]1C[C@H]1NC(=O)Nc1ccc(C(N)=O)c(F)c1,-27.06
CC(C)CN(C(=O)c1cc(F)cc2cccnc21)C1CC1,-17.88
Nc1cnc(C(=O)NC[C@H]2CCc3nc(C(F)(F)F)cn3C2)cn1,-32.86
CC[C@H](NC(=O)CN1CC(C)(C)C1)c1nc(C(F)(F)F)cs1,-30.05
COc1ccc(C[C@H](C)NC(=O)C2(O)CCC2)cc1OC,-23.36
COc1cc(CCC(=O)N2C[C@H](C(=O)O)CC[C@H]2C)cc(OC)c1,-4.82
Cc1nccn1-c1ccc(NC(=O)[C@H]2CNCCO2)cn1,-40.88
CCC[C@H](C)NC(=O)COc1cccc(C(F)(F)F)c1,-31.14
CCc1cnc(CNC(=O)NCC[C@@](C)(O)COC)s1,-24.36
CC(C)N1C[C@@H](Nc2nc3c(cc2C#N)CCCC3)CC1=O,-33.11
C[C@H](CN(C)c1nnc(C2CC2)n1C)c1nccs1,-23.54
CSCc1c2ccccc2oc1C(=O)N1CC(C(C)(C)O)C1,-34.55
CN(Cc1nc2ccsc2c(O)n1)c1ccc(S(C)(=O)=O)cc1,-2.75
Cc1ccc(CNC(=O)[C@@H](NS(C)(=O)=O)C(C)(C)C)nc1C,-21.02
C[C@H](C(=O)NC[C@@H](O)CN1CCOCC1)N1[C@H](C)CC[C@@H]1C,-40.21
O=C(NC[C@H](c1ccco1)N1CCCC1)C(=O)N1C[C@H]2CCC[C@H]21,-38.93
N=c1ncn(CC(=O)NCC2(c3ccc(F)cc3)CCC2)[nH]1,-31.53
CC[C@@H](CS(=O)(=O)N([C@H](C)C1CC1)C1CC1)OC,-3.08
C[C@@H](CN(C)C(=O)C(=O)Nc1ccc(F)cn1)c1ccccc1,-40.98
Cc1cc(NC(=O)CC2CCC(=O)CC2)nn1-c1ccccc1,-22.62
CN(C)CCOCCNC(=O)N[C@@H]1CC(=O)N(c2ccccc2F)C1,-32.23
O=C(NCCCN1CCN(c2ncccn2)CC1)c1ccoc1Cl,-34.12
CCN(CCOc1ccccc1OC)C(=O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,-13.94
Cn1cc([C@@H]2CCN(S(=O)(=O)C[C@@H]3CCC(F)(F)C3)C2)cn1,-24.17
C[C@@H]1CC[C@@H](NC(=O)NC[C@@H](CO)c2ccccc2)CS1(=O)=O,-20.41
C[C@@H]1CN(C)CC[C@@H]1N(C)C(=O)C(=O)Nc1ccc(F)cc1F,-39.01
COc1ccc(S(=O)(=O)N[C@@H](C)C(=O)N[C@@H]2CC=CCC2)cc1,-28.33
Cc1cc(=N[C@@H]2CCCC[C@H]2C#N)nc(-c2ccncc2)[nH]1,-33.71
COCC1(NC(=O)c2cc(Br)c3nccn3c2)CC1,-41.0
CCN1CCN(C(=O)N[C@@H]2CCN(C(=O)C3CCCCC3)C2)CC1,-24.26
O=C(Nc1cccc2cc[nH]c21)N[C@@H]1CCOC2(CCC2)C1,-29.6
CCOC(=O)C(C)(C)ONC(=O)CCCc1nc(-c2cccs2)no1,-20.8
CC[C@H](NC(=O)N[C@@H](C)c1ccc2c(c1)CCC(=O)N2)C(C)C,-30.14
C=CCn1c(C)nnc1N1CCC[C@H](CN2CCC(C)CC2)C1,-30.43
CC(C)c1nc([C@H](C)NC(=O)/C=C/c2ccc(Cl)cc2)n[nH]1,-49.82
C[C@@H]1CCCC[C@H]1NC(=O)N1CCO[C@H](c2cnn(C)c2)C1,-26.14
O=C(O)C1CCC(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2F)CC1,5.79
COc1c(Cl)cccc1NC(=O)N[C@H]1CCCN[C@H]1C,-36.23
COC(=O)c1ccc(C(=O)N2CCC[C@](O)(C(F)(F)F)CC2)c(F)c1,-26.88
CCCCc1nc(CN2C[C@@H](CC)OC[C@@H]2C)no1,-19.84
CCCCN(C)CCN[C@@H](C)c1ccc([S@](C)=O)cc1,-30.14
CC(C)c1ccc(CCCNC(=O)[C@H](C)[C@H](C)N)cc1,-22.28
COc1cccc(CNC(=O)N[C@H](CO)CC2CC2)c1C,-21.39
CSC[C@](C)(O)CNC(=O)NCC1(c2ccc(F)cc2)CC1,-29.07
COC(C)(C)C[C@H](C)NC(=O)N[C@H](C)CCc1ccc(O)cc1,-25.75
O=C(Nc1ccc(F)cn1)c1ccn(C2CCCCC2)n1,-28.01
CO[C@H]1C[C@@H](N(C)S(=O)(=O)CC2(C#N)CC2)C1,-25.49
CC(=O)Nc1cc(C(=O)N2C3CCC2(C(=O)O)CC3)ccc1F,47.01
COC[C@@H](NC(=O)N[C@@H]1CCN(S(C)(=O)=O)C1)C(C)C,-8.71
O=C(c1cc(Cl)ccc1Br)N1CC[C@@H](F)C1,-27.82
COc1cc(C(=O)N[C@H]2CCC[C@@H](CO)C2)ccc1C(F)(F)F,-33.48
COc1ccccc1N1CC[C@H](N[C@H](C)CC2(C#N)CCOCC2)C1,-31.89
Cc1nc(NC(=O)N2CC[C@@]3(CNc4ccccc43)C2)oc1C,-28.63
NCCN(CCO)Cc1nc(N)c2ccccc2n1,-28.39
CC[C@@H]1CCC[C@H]1NC(=O)C(=O)Nc1ccc2c(c1)CC[C@@H]2N(C)C,-15.06
Cc1cc(C(=O)NCCc2ccc(Cl)c(C)c2)n(C)n1,-33.78
CCc1ccc([C@H](COC)NCC(=O)Nc2ccon2)o1,-27.55
CCc1ccc(NC(=O)N2C[C@@H](SC)[C@@H](N3CCCC3)C2)cc1,-49.47
COC[C@@H](N)C(=O)N1CCC(c2ccccc2Br)CC1,-48.95
CC1(C)CCCC[C@@H]1CC(=O)NCCc1nccs1,-24.16
O=C(N[C@H](CO)CC1CCCC1)c1ccc(Cl)c(F)c1,-38.95
CCn1cc([C@@H]2CN(C(=O)C(=O)NCc3ccco3)CCO2)cn1,-34.4
Cc1ccc(C(=O)N2CC[S@](=O)[C@H](C)[C@H]2C)cc1C,-37.83
CCCN(CC(=O)NC)C(=O)c1cc(C)c(Cl)cc1C,-31.62
COCCOCCOc1ccc(Cl)c([N+](=O)[O-])c1,-30.15
Cn1cc(Br)c(CNC(=O)N2CCC[C@@H]2c2ccncc2)n1,-31.74
COc1cccc(CN[C@@H](CCN)C(F)(F)F)c1OC,-11.64
Cc1nc(C2(NCc3nnc(C4CC4)n3C)CCCCCC2)no1,5.05
CN(CCn1cc(Br)cn1)C(=O)CCCC(=O)C(C)(C)C,-30.29
C=CC(C)(C)CCNC(=O)C(=O)N1C[C@@H](C)C[C@H](C)C1,-16.63
CCC[C@@H](O)[C@H](CO)NC(=O)c1ccc(C#N)cn1,-37.45
C[C@@H](NC(=O)CN1[C@@H](C)CC[C@@H]1C)c1cc2ccccc2o1,-66.08
C[C@@H](OCCCNc1cccc(C(=O)O)n1)c1ccccc1,-13.23
Cc1ccc(N2CC[C@H](NS(=O)(=O)C[C@H]3CCOC3)C2=O)cc1,-40.95
CCC(CC)[C@@H](O)CNC(=O)[C@@H]1CCCN(S(N)(=O)=O)C1,-16.87
Cc1nscc1C(=O)NC1(C(F)F)CCCCC1,-25.97
CN(CCCNC(=O)Nc1ccc(C(N)=O)cc1)S(C)(=O)=O,-28.02
O=S(=O)(CCOCc1ccccc1)N1CCCc2occc2C1,-34.64
C[C@@H](CO)NC(=O)Nc1ccccc1N1CCCC1=O,-29.82
CCCc1cc(NC(=O)N2C[C@@H](C)[C@H](CO)C2)n(C)n1,-25.7
COC(=O)c1ccc(NC(=O)C(=O)NCC(C)(C)CO)c(OC)c1,-27.44
CC[C@H](NC(=O)C[C@@H](C)SC)c1ccc(Cl)cc1,-32.35
O=C(NCc1cccc([N+](=O)[O-])c1)[C@@H]1OCC[C@@H]1Cn1ccnc1,-39.61
C[C@@H](C(=O)NCc1ccccc1OC1CCCC1)c1cnn(C)c1,-27.12
CC[C@H](NC(=O)C(=O)NCc1cccnc1OC)C(C)(C)C,-18.75
CC[C@@](C)(CNC[C@H]1CC[C@@H](c2ccccc2)O1)OC,-30.6
Cc1ncsc1CNC(=O)C(=O)N(Cc1cccc(F)c1)C(C)C,-31.81
COc1ccsc1[C@H](C)N[C@@H]1CCO[C@@H](C(C)(C)C)C1,-46.13
CC1(C)C[C@]1(C#N)NC(=O)c1ccc2ccccc2n1,-24.75
CC(C)C[C@@H](N)c1noc(-c2sccc2Br)n1,-51.64
NC(=O)Cc1occc1C(=O)N1CCC(OC[C@H]2CCCO2)CC1,-22.37
CCc1nnc(C[S@](=O)Cc2cccc(C)c2)o1,-24.93
C[C@@H]1CN(C[C@@H]2CCOC2)C[C@@]12CCN(Cc1cccnc1)C2=O,-22.61
CC[C@@H]1CCCN1C(=O)NC[C@@H]1CCC[C@]12NC(=O)N(C)C2=O,-26.37
Cc1cc(C)cc(CCC(=O)N(C)[C@@H](C)C2CC2)c1,-34.45
CN1C(=O)Cc2cc(NC(=O)NO[C@H]3CCCCO3)ccc21,-29.41
COC(=O)C[C@@H](C)NC(=O)[C@@H](C)Oc1ccccc1Br,-23.03
COC(=O)[C@H]1CN(C)CCN(C(=O)C[C@@H](C)c2cccc(OC)c2)C1,-39.45
NC(=O)CCN(CC(=O)NC1CC1)Cc1ccccc1,-22.32
CC[C@H](C)Oc1cc(C(=O)Nc2ncc(OC)s2)ccn1,-30.63
CN1CC[C@@H](C(=O)Nc2nc3c(s2)CCCC3)CC1=O,-29.39
Cn1cc([C@H](CO)NS(=O)(=O)c2ccc(F)cc2C#N)cn1,-29.58
CCOCCOCc1cccc(NC(=O)N2C[C@H](C)[C@H](CO)C2)c1,-19.11
CC(C)[C@H]1CN(C(=O)c2occc2N)CCS1,-28.7
CCC1(CC)CN(Cc2nc3c(s2)C[C@H](C)CC3)CCS1(=O)=O,2.64
Cn1cc(N2CCN(C(=O)NCC(C)(C)OCC3CC3)CC2)cn1,-29.05
C[C@@H](c1c(F)cccc1F)N(C)CC[C@@H]1CCCO1,-33.99
CCc1nnc([C@@H]2CN(C(=O)/C=C\c3ccccc3Cl)CCO2)o1,-26.84
C[C@@H]1CCNC(=O)[C@H]1NC(=O)c1ncn(-c2ccccc2)n1,-28.22
COC(=O)[C@H](NC(=O)[C@H]1CCCCC1(F)F)[C@@H](C)O,-24.89
CNC(=O)C(C)(C)CNC(=O)N(C)[C@@H](C)c1ccc(S(N)(=O)=O)cc1,-23.24
COc1cc(F)cc(C[C@H](C)NC(=O)N2CCC(CCO)CC2)c1,-22.63
Cc1nc2ccc(C(=O)N3CC=C(c4ccccc4)C3)cc2s1,-36.21
CC(C)c1n[nH]c(CNCc2c(C3CC3)cnn2C)n1,-24.87
CSC1CCN(C(=O)C(=O)Nc2cc(Cl)cc(Cl)c2)CC1,-43.48
CC[C@@H]1CN(C(=O)C(=O)N2CC[C@@H](C)[C@@H](CN)C2)CCO1,-39.16
CCC[C@@H]1CNCCN1C(=O)CCc1ccccc1OC,-38.75
CC[C@H]1CCCCN1CCNC(=O)c1cc2c(s1)CCNC2,-37.15
COC[C@@H](C)CNc1cc(Cl)cc2cccnc21,-30.76
COCC1(CNC(=O)c2coc(-c3ccccc3)n2)CCOCC1,-35.66
CCN(CC)[C@H]1CCN(C(=O)Nc2nc3ccccc3s2)C1,-32.04
C[C@H](O)C[C@H](CNC(=O)N[C@@H](C)CF)c1ccccc1,-29.67
CCCC[C@](C)(CO)NC(=O)[C@@H]1CCC[C@H]2C[C@H]21,-26.71
CN1CCN(c2ccc(CNC(=O)[C@H]3C[C@H]3c3nc[nH]n3)cn2)CC1,-22.66
Cc1sc(CC(=O)Nc2cccn(CC(F)(F)F)c2=O)nc1C(C)C,-29.08
O=C(Nc1ccc2c(c1)CNC2)c1ccc(OCC2CC2)cc1,-32.0
Cc1ccc(CN[C@@H]2CC23CCNCC3)cc1[N+](=O)[O-],-37.44
COC[C@H](C)CNC(=O)c1ccn(-c2cccc(Cl)c2)n1,-36.59
C[C@H]1CN(C(=O)[C@H]2CC(c3cccnc3)=NO2)CC(=O)N1,-23.84
Cc1cc(NC(=O)C(=O)N2C[C@H]3CC[C@@H](C2)N3)nn1C(C)C,-41.98
CN(CC(C)(C)N)C(=O)[C@H]1CCO[C@@H]1c1cccnc1,-42.28
C[C@@H]1C[C@H](O)CCN1C(=O)C(=O)Nc1cccc(C(F)(F)F)c1,-30.52
Cc1nc2c(cnn2C(C)C)cc1C(=O)NCCOCC1CCC1,-30.55
CCC[C@@]1(NC(=O)Nc2ccc(OC(F)F)c(OC)c2)CCOC1,-18.43
COC(=O)C1CCC(C(=O)NCC[C@@H]2CC=CCC2)CC1,-24.86
COCc1ccc(S(=O)(=O)N[C@H](CF)c2ccc(F)cc2)cc1,-35.81
CN(CC(=O)N(C)Cc1ccco1)C[C@H]1OCCc2ccccc21,-33.49
COc1ccc(NC(=O)C[C@H](C)NC[C@@H]2CCOC2)c(OC)c1,-52.13
CC[C@H]1CN(CCNC(=O)NCC[C@H]2CCNC2)CCO1,-19.0
CCC[C@H]1C[C@@H]1NC(=O)c1ccc(CCNS(C)(=O)=O)s1,-29.03
C[C@@H](C(=O)N1C[C@@H](C)C[C@H]1c1cccc(F)c1)N1CCOCC1,-11.1
CCc1cc(O)nc(CN2CCN(c3c(F)cccc3F)CC2)n1,-30.48
CC[C@](C)(O)CN(Cc1ccccc1)C(=O)N[C@H](CCN)C(F)F,-24.58
NC(=O)N1CC[C@@H](NC(=O)Cc2c(F)cccc2F)C1,-23.76
C[C@H](CCc1ccc(Cl)s1)N[C@H](C)c1ccn(C)n1,-47.23
CC[C@H]1C[C@H](C(=O)NCCCc2ccccc2F)CC(=O)N1,-39.55
CC(C)CS(=O)(=O)CC(=O)Nc1cncnc1N(C)C,-12.64
CCc1cnc(CN[C@@H]2CCO[C@@H]2c2cccnc2)s1,-39.03
NS(=O)(=O)NC[C@H]1CCCCN1C(=O)Cc1cccc(F)c1,-27.32
COC(=O)[C@H](NC[C@H]1CCC[C@@H]1OC)c1cccc(Br)c1,-31.62
c1cnn(Cc2cccc(N[C@@H]3[C@H]4CCO[C@H]4C34CCC4)c2)c1,-27.59
C[C@@H](NC(=O)N1CC=C(c2ccccc2F)C1)C(C)(C)C,-35.42
C[C@H](NC(=O)c1ccc(C(N)=O)cn1)c1ccc2c(c1)CCC(=O)N2,-25.5
Brc1ccc(-c2noc(C[C@H]3CCCN3)n2)o1,-50.79
O=C(NCc1cccc(N2CC=CC2)c1)N[C@H]1CCCn2ncnc21,-30.82
Cc1ccnc(C[S@@](=O)[C@@H]2CCCc3ccccc32)n1,-20.42
COc1cc2[nH]c(C(=O)N(C)C[C@@H]3CCCC[C@H]3O)cc2c(OC)c1,-38.71
CCCOc1ccc(NC(=O)C(=O)N2CC[C@H](C)[C@@H]2CC)c(C)c1,-11.92
CCNC(=O)C1(CNC(=O)c2cnc(COC)nc2N)CCC1,-26.66
COC(=O)[C@H]1CCN(CC2(CS(C)(=O)=O)CC2)C[C@H]1C,-22.59
Cc1[nH]c(C#N)cc1C(=O)NCc1cnc(C)cc1C,-33.72
Cc1ccc(C(C)(C)CC(=O)NCc2cnc(N(C)C)n2C)cc1,-38.31
C=CC[C@@H]1CCCC[C@H]1NC(=O)N1C[C@H](O)C[C@@H]1c1nc(C)no1,-32.01
Cc1cccc(C)c1NCC(=O)N1CCN(CCC#N)CC1,-37.64
N#CCC(=O)N1CCN(S(=O)(=O)c2cccc(N)c2)CC1,-17.77
NC(=O)[C@H]1CC[C@@H](C(=O)Nc2nc(-c3cccc(O)c3)cs2)O1,-30.77
COc1ccc(CNC(=O)c2cnc3[nH]nc(C)c3c2)cc1OC,-35.34
Cc1cccn2c(CN3CCN(C[C@@H](C)O)C[C@H]3C)cnc12,-37.77
Cc1nn(CC(=O)N2CCCC[C@H]2c2ccc(F)cc2)c(=O)n1C,-18.59
Cc1ncc(CN2C[C@H](c3ccccc3)[C@@H]3COCC[C@H]32)o1,-40.15
CN[C@@H](C)c1cn(Cc2ncnn2C(C)(C)C)nn1,-41.93
O=C(CNC(=O)c1snnc1C1CC1)N1CCCc2ccccc21,-36.46
COC[C@](C)(O)CN[C@@H](C)c1ccc(F)c2ccccc21,-29.86
CCN1C[C@H](S(=O)(=O)N2CCN3C(=O)NC[C@H]3C2)CC1=O,-30.44
O=C(Cc1cccc2cccnc21)N1CC2(CC2(F)F)C1,-25.03
CCOc1ccc(/C=C/c2nc(Cc3ccon3)no2)cc1OC,-29.87
CCN(C)c1ccc(CN[C@H](C)c2cnn(C(C)C)c2)cn1,-34.23
N#Cc1cnccc1N1C[C@@H](c2ccccc2)[C@H](C#N)C1,-23.06
COc1ccc2nc(NC(=O)[C@H](C)OC[C@H]3CCCO3)sc2c1,-28.45
COCCCn1ccc(=NC(=O)c2nocc2C)[nH]1,-22.2
Cc1c(F)cccc1NC(=O)NC(C)(C)CN1CCOCC1,-37.95
C[C@@H](Nc1cnc(N2CCCC2=O)cn1)C1CCCCC1,-29.19
C[C@H](C(=O)N(C)C[C@@H]1CCCOC1)[C@@H]1OCCc2sccc21,-18.31
COC(=O)C[C@]1(NC(=O)c2cccc([C@@H]3CCCOC3)c2)CCOC1,-10.35
CN(C)C(=O)CCN[C@H]1CC[C@H](c2ccc(C(F)(F)F)cc2)C1,-34.91
CCOC(=O)CC1(NCc2nc(C)oc2C)CCCC1,-26.66
C[C@@H]1CSCCN1C(=O)/C=C\c1ccc2[nH]ccc2c1,-28.04
C[C@@H](C(=O)N1C[C@H](C)C[C@H](C)C1)N1CCC(n2cc(Cl)cn2)CC1,-18.39
CCSc1ccc(Cl)cc1NC(=O)[C@@H]1CCc2nnnn2CC1,-23.88
COc1ccc2nc(N3C[C@H]4CCC[C@@H](C3)N4)ccc2c1,-45.76
Cc1cccc2c1ccnc2N1CC[C@H](C(=O)O)C1,-21.58
O=C(c1coc(=O)c2ccccc12)N1CCC[C@@H](c2nn[nH]n2)C1,-27.97
CNc1ccccc1C(=O)N[C@H](C)[C@H](O)Cc1ccccc1,-32.22
CC(C)Oc1ccc(NC(=O)/C=C\c2ccc[nH]2)cc1C#N,-26.93
CCO[C@@H]1C[C@@H](N[C@H]2CCCC[C@@H]2C)[C@@H]1SC,-27.12
COC(=O)c1ccc(OC(C)C)c(NC(=O)CN2CCCC2=O)c1,-22.64
Cc1noc(C2(NC(=O)Nc3cc(F)cc(F)c3)CCOCC2)n1,-24.15
Cc1nn(-c2ccccc2)c(C)c1/C=C/C(=O)N1CCOC[C@@H](C)C1,-32.63
CC(C)[C@H]1CCN(C(=O)[C@H]2SCCc3sccc32)C1,-31.46
O=C(Nc1nc2ccc(Cl)cn2n1)c1ccc2c(c1)CCC2,-36.81
C[C@@H]1N(Cc2cn(-c3ccc(F)cc3)nn2)CCOC1(C)C,-35.6
COCCN1CCCN(C(=O)Cc2cc3ccccc3o2)CC1=O,-29.09
C[C@H](C[C@H](O)c1ccccc1)NC(=O)[C@@H]1CCC(=O)[C@H](C)C1(C)C,-28.43
C[C@@H](NCC(=O)Nc1ncc(Cc2ccc(F)cc2)s1)c1cn[nH]c1,-30.77
Cc1ccc(CN2CCN(C(=O)c3c[nH]c(=O)cn3)CC2=O)cc1,-24.06
N#Cc1cc(N[C@@H]2CCN(C(=O)Nc3ccccc3)C2)ncn1,-36.41
CCCC(C)(C)NC(=O)/C=C/c1cncc(F)c1,-33.94
Cc1nnc(CN(C)C(=O)c2cc(C)c(C)c(S(N)(=O)=O)c2)o1,2.21
COC(=O)[C@H]1C[C@H](NC(=O)N2CCC[C@H](C)[C@@H]2C)C1,-21.16
Cc1ccc(C(=O)N2CCN(C)c3ccccc3C2)c(C)c1,-24.91
Cc1ccccc1CS(=O)(=O)N1CCCC[C@H]1[C@@H]1CNC(=O)C1,5.94
CC(C)OCCCNC(=O)C[C@H]1CCc2ccccc2C1,-29.2
CCOc1cccc(-c2nn3c(nnc3-c3ccoc3C)s2)c1,-34.12
Cc1noc(C)c1[C@@H](C)NC(=O)NCc1cccc2c1CCCN2,-28.08
C[C@H](c1ccncc1)N(C)CCC(=O)Nc1ccccc1,-38.39
COC(=O)c1cc(CN(C)CCc2ccccc2[N+](=O)[O-])c[nH]1,-54.24
CCc1c(C(=O)O[C@@H](C)c2noc(C)n2)cnn1-c1ccc(F)cc1,-23.25
Nc1cc(-c2nc(=O)c3cc(F)c(Br)cc3[nH]2)ncn1,-33.13
CCN(CCC(=O)OC)C(=O)C1CC(OCc2ccccc2)C1,-21.28
O=S(=O)(Cc1ncsc1Br)N[C@H]1CCCC1(F)F,3.23
CO[C@]1(CNC2CCN(CC#N)CC2)CCOC1,-37.31
CCC[C@H](C)N1C[C@@H](C(=O)N2CC(Cc3ccco3)C2)CC1=O,-29.93
Cc1c(NCc2cc3cccnc3o2)cnn1CC(C)C,-30.21
Cc1ccn2ncc(C(=O)N(C)C[C@@H]3CCOC3)c2n1,-22.65
Cn1ccnc1CN1C[C@H](F)C[C@@H]1CNC(=O)NCc1ccccc1,-32.37
Cc1cn2cc(NC(=O)[C@H]3C[C@H]3C3CCCC3)ccc2n1,-34.17
COc1ccc(/C(O)=N/C2=NC(=O)CN2)cc1Br,-29.91
C[C@H](NC[C@@H]1CSc2ccccc21)[C@@H]1CCCO1,-44.98
C[C@@H](N[C@@H](C)CS(C)(=O)=O)[C@@H](C)c1nc2ccccc2s1,-30.02
COCCn1nnc2c1CCN(C(=O)[C@H]1Cc3ccc(Cl)cc31)C2,-36.64
CCOc1ccnc(N2CCN(C(=O)C(=O)Nc3cnns3)CC2)n1,-33.87
CC(C)CO[C@H]1CCN(C(=O)[C@]2(O)CCOC2)C1,-20.18
CC[C@H](OC1CCCCC1)C(=O)Nc1nnc(-c2ccncc2)[nH]1,-31.87
CC[C@](C)(OC)C(=O)N(C)c1ncc(C(=O)OC)s1,-20.42
CN(C[C@H](O)COC1CCOCC1)[C@@H]1CCCCN(C)C1=O,-38.17
Cc1ccc(C(=O)N[C@@H]2[C@H]3CCO[C@H]3C2(C)C)cc1Br,-35.0
Cc1cc(N2CCCC[C@@H]2C)ccc1NC(=O)CN1CCCS1(=O)=O,-12.07
CC[C@H](NCc1ccc(CN(CC)CC)cc1)[C@@H]1CCCN1,-34.35
Cc1c(N=C(O)[C@H]2CCS(=O)(=O)c3ccccc32)cnn1C,-31.37
Cc1[nH]ccc(=NC(=O)NCC[C@H](C)N(C)C)c1Cl,-44.27
C=CCOC[C@@H](NC(=O)c1cc(C)on1)C(=O)OC,-23.94
O=C1[C@H](Nc2nc(-c3ccccc3F)cs2)CCCN1CCO,-28.61
Cc1c(C(=O)O)sc2[nH]cnc(=N[C@@H]3C[C@@H]4OCCC[C@@H]34)c12,-7.63
CC(C)[C@H]1CN(C(=O)Nc2ccnc(C#N)c2)CCN1C,-46.96
COCc1csc(NC(=O)NCC(F)(F)c2cccc(OC)n2)n1,-31.03
CCOc1ccc(/C=C\C(=O)NC[C@H]2CCSC2)cc1OC,-23.1
Cc1cc(N2CCC[C@H](OC(=O)N(C)C)C2)ncn1,-20.69
OC[C@@H](NC[C@@H]1CCOC1)c1ccc(Br)cc1,-45.34
CCOCCNC(=O)[C@@H](C)NS(=O)(=O)CC,-8.07
CCCNc1ccc(CNC(=O)Nc2cc(F)cc(F)c2)cc1,-37.9
O=C(N1CC(N2CC[C@@H](O)C2)C1)C1(N2CCOCC2)CCC1,-29.68
C[C@H](C(=O)N[C@@H](C)c1ccc(F)cc1)N1CCC[C@@H](CCC(N)=O)C1,-26.63
c1ccc([C@@H](NC[C@@H]2COCCN2)c2ccc3ccccc3n2)cc1,-40.16
